date,headline,url,keyword,source
2012-09-06,Canada PM says CNOOC's Nexen bid to get special treatment,https://news.google.com/rss/articles/CBMiywFBVV95cUxOd0l6YVRUQmJqZ3VsV1QwdDlOS3BjUUMtNHJzLS1XWmhldjkzMjUyQk92cXZycHNXOGc3MjlnUTJoc0JuYnVyVy1kVTlHYzNndlVMUzRKRG5LdjI1dVpjQWZkSmUxNjRhSHI3aFRBMEE2QzFQbzFzeEQzdFN6Y2djS0pick1kaWxYU3hyQzdVSzBrTVN2NEM0WEFxXzdBTzhTYkd0bTVaeDZGQXFaaFlDTFVuZEJ0X0Y4cVY4LXVRUUtqa2pzQTN6RmdFaw?oc=5,brent,Reuters
2012-09-03,Valeant boosts skin care offering with $2.6 bln Medicis deal,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMVZRX3NyVVVwN0RaWnQzNjJ1M0pXLUl4cU5RMDdxa2p4WXVHVHU2SVR6bG5JSjFiakJFWVktSWZheW1LeklyQURGRkhXdUFTeUdwUTNDMjNIdkZ5dXNuejUzdEhTWUo5SkhGTXQzeVVBc3diU0txZFUxa3lMdDczXzBFSjk0LVRmcXJrZkp6OUdyVVBISi15dmZGeGk1OGJRYzNWNF9qLUNmYzFIZmlTSXZkYi0?oc=5,brent,Reuters
2012-08-31,"CDC says 10,000 at risk of hantavirus in Yosemite outbreak",https://news.google.com/rss/articles/CBMi1wFBVV95cUxOZ284VjJoOWhVSHhzc0NaSmZ1X2lPNFVpWUFTVm9PcHBlallicUJYbjJYc1d1X0wyVm9RakQ0SWIwb0dRZEJrX3hEZVlsTlRxSE13Tk9FLWhsYkNhZWxmZUVJS2NObzBCai1HR0dKSzhyaTFqV2xNZ1VPbEttTXBxNFpNTG9oa3RjUjdJTWh1cG5Kc0ZBMFVNQmNXYWt5a2xBeW5VU1U2bm5mT2t3ZmNWM3pWTTU3SXY3MEVXQTY1RmU0bTBNYWVBcWswbFlOd0FTZ1NfN1VXUQ?oc=5,brent,Reuters
2012-08-29,"Baltic index slips on weaker capesize, panamax rates",https://news.google.com/rss/articles/CBMifEFVX3lxTE1FM1k4RnlHS3ppZUVqdlJHQU1CVEFjeGdLT0FyUVVmTklpZ25xeTFwNDdQOHloRUNIaThSS2VGaW91N1l2WXVCTlNjS1FyRWY1TkFiTk5wWEpYVWVtSTN2ZldLSXlKR0VLc0o5SmNOVnItVmNWeUVLeWZnaFk?oc=5,brent,Reuters
2012-08-29,Canada's La Mancha Resources names new CEO,https://news.google.com/rss/articles/CBMidkFVX3lxTE9OUlVBVDlSVEpLQllBSjM1MFlCR1o3T0ZYVmlpTlk2YThEbGdjWW5tWW5CTkhOakZnZVZUWnFGZGM4V3poNUVvZjhSVXVwTVFvT2xoSDlIS2JLbjEzODlyeUJQNzV4X0tmRW9IcnJjVWd0c3JSZnc?oc=5,brent,Reuters
2012-08-29,Drenched New Orleans passes post-Katrina hurricane test,https://news.google.com/rss/articles/CBMirAFBVV95cUxPWV9wSXlCc0RLOVZicGtpeU5ESThKUnRwLS11NU14cENEY2lndWpCVkhDczIzMllkVkxIU2NQNnRQVkhDdlpINi1TdUpyWFkzTkFLdUNXcGRkdE41bUpmWDNtU1RGc2F3WEFIYmZpT0pUYjRoSUZJTTBULUxzbmllSUlEbmtfMzhYdnNicGozWW9JcnFnbDVESzBLTGEwWGY1RzBhNUdfN0xhb1ZF?oc=5,brent,Reuters
2012-08-28,UK's Clegg says rich must shoulder bigger burden-report,https://news.google.com/rss/articles/CBMirgFBVV95cUxNb0ptNmxWMkN3LW94TVNHZlczbjlJR1BQN1MyaHlwVEtGNHZFZ1NLUTgyMkxhZ1VDdGJaaGh6T1lYZ0RxWGFfZzZSby1KaDRCZHNfSjhPbEhSZy1ENklvdHI3OTFYYXFFOXJwMTNUcUxDY1d3UUdmZU4ybW5UbnVDLUIySWR5dl9BMnV5MUpuY3ZaaGtFZEhJZERGOGtyTFQ0MWc2UGhpWnl5UzZuWnc?oc=5,brent,Reuters
2012-08-27,Exclusive: Blackstone grooms six executives for Schwarzman's job,https://news.google.com/rss/articles/CBMiugFBVV95cUxOakh2R04yalhHU1V6MmFmYloweTByOEIzVm9tRlJnckUxSHVSYWpOWDBoZWwtdDlfSTNlaFgtd2NNaDVRSlVnTHlrUm9OdE9JZ000dkd5YVRJdEVsbmZvclRpeG1kVkM3RGdfRnBLT2F1dW9yNWZJS3RsLXBlb05fYWZVS2ZPUFlqc3ZYcVhxT0tDZmphUUZmRGpCdllEbW5PYWh3dVpjczQ2U3RuUUtnd1VXVEdHYlZ1T3c?oc=5,brent,Reuters
2012-08-26,KKR sells Singapore's Unisteel Technology to Swiss SFS Group,https://news.google.com/rss/articles/CBMitwFBVV95cUxPLVgwTUNnamxnVGJGRUNmZjJSZ0pMeFY4OUdIY1hydVZJUEkxWTdaUHJLQnB6cnAtdHI5aEtkZWRkbW5yQ2s0U3dwa2xLRHZHQTR5Y3M1OVFQc3UxMWFiekZUTmhjanNFcXBnSDNmQll6RDFBX2Y4V3V2U0NXTHBCX3pOWVluMF81WjlsWDZjS1c3azkwZndrbUNoTFo0SXBpbmZtM1l2TUdpdTNqQ3hHTGdZSFl6dVU?oc=5,brent,Reuters
2012-08-25,"Alaska, concerned about gold miners' health, to test them for mercury",https://news.google.com/rss/articles/CBMivwFBVV95cUxNTWNQbDlOa3hKbWtDSFJiNnZ5Wk83VUJMdFlRRGE2T1pXb3pRcDJiY25WbUx5UmRRUmp0TkdPZFFjaGNOLUd0R1A3R1o3OWRSdGMwWWVyRHVocTZUVmNiSGlYbWs3ZUdKRzFnSkVWbXd3UWVMRHdUSHY5UURUQld6QTlpVy1fWWpWSUNYdTZaMnR0SHg0MW53M1dqMVE5RXBBS3NlMWdKQlFVbUhqbm12UmNmTEZWV09ocXAwWTYyNA?oc=5,brent,Reuters
2012-08-24,Comedian Joan Rivers works voodoo magic in New Orleans,https://news.google.com/rss/articles/CBMirwFBVV95cUxPeVNSSDhuQlphckM1ZnJpelpWMV9fTmwtN1ZkdTlsUUZsTjdDN1NGQzFVTTNoUDctSWR5UmpZMFltWHpxdHhHRWZKR3lZbTRfcVhCWjE5NVh2THQ0SHNRWkVxNkFLbUVvNURIRWtXU3lSeTNXUXhkZF9hTUxFeHNtSzF1VzlzUWFrbER5UlFJWEVDLWZockR1aTdoSlNJNHFkLXpua0ppTEF3SWZCLWNR?oc=5,brent,Reuters
2012-08-23,Asia Oil Swaps-Naphtha East-West hovers at lowest for over 4 mths,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOZmpCODhkekE4ek42dlR1U3NUZzNhUmxHRFFpM3dYMGlIZ1E5bjZtSGUwRHNEUVp4TWY0TUZ2aFVaMURhZGxQNmxzZmFMVXh1Y0xEdlQ3Vk1HcjhCeUJQazBZbVYzbkVnMW9VSW5WbGpiVW9NOW5Ub01jY3lYNEV6ZUtFZERCNnZfZDJXS3R4RkVBYldLeEpXVE9pTDN0YlRWMV9DcmFyeXJ2ekxNb25ZY0FlZGU5Y3RRZ29xWnZXQjBrWGs?oc=5,brent,Reuters
2012-08-22,BHP Billiton main focus on Port Hedland inner harbour,https://news.google.com/rss/articles/CBMi2gFBVV95cUxOb2phZDJTbVFwX3p4ZzBpQk9IWjZubzhEOElHb0EtYXppRFNjcUY0c1BIeW52VUxtd0hDVFl3eGZHOXo1QUhXVXpnNVJjR05BVkdpX1E1RktCc3FlcTlzSGZMTDNQaHoxU3llRGVsUkZhVUNDWUY1RkU5Yl9WRS1TYUNvMFdfSmh0QjVtSjZPblhyMnJjZVJKVUEyM1d3S2N5WVQ4eGpFVjQxcWxONTQ2MTdlNVZ3MW1JOWlrSUM4NUVoUTU2RGZGb0s2VHpzeGdiNTRQQWVQcU56Zw?oc=5,brent,Reuters
2012-08-17,Turkish bank shares at 10-day high on easier liquidity,https://news.google.com/rss/articles/CBMirgFBVV95cUxNV2ZYeXgzOHM3NzRUVnNEcHhDZXYwd0Y3ampqXzVuZUwyeGMwMnAwa0kxQUUteXRqbS1KTXhBYm05WnZUVnFVTjhwaE40Y212eThsbWdFTmFrUDRoT2o1NGhpLTA2WjRJWWZpT3RBWXNQdU55SnVxdVVhRWhmQ0pqbGpjLWY1dlJ4MFdpcDZCSjhrVll0bHpkajZHRFBfT2ozc2x0SW9zZXZOdXpQb2c?oc=5,brent,Reuters
2012-08-16,Turkey's Finansbank to issue up to $750 mln eurobonds,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPQm1CQ1dhckUwTFl4ZE8zakctMGUxNU8xT3JmOGFLZDQ5NGRkMDhuMFhsSVNoQmFzVjJQSnlmTjU3WWRjeHZydGJEeVU5V2xySE5samlhQzdlVW1ST3hlQVYxYUtHVjViNGwxWDl6U0xiNWNaQnA0WDhSTkxZQWRsY1MwQzJIMGw2TGZ4VDRGT1Y3ZlBzbmdLMjVEZ0pnekI3S1JVYzlxMFRzZw?oc=5,brent,Reuters
2012-08-16,Asia Naphtha/Gasoline-Naphtha margins under pressure,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPUlFRZTJWbEZUekgxcHpTSDNSTkI3b19FaGYzNmFMUVAxOGFjWTR1NVNsNGNnNU5lME95R0Z2cDU1aEZsRWxhSG10YXpVYTlycjllNTVhV3pWakdwLVBHbzYwaXBkUkI3dlp1WE5Jb1hEdFBHTENGR0tzSVp0T2NwYjBMQVB3YnUwZ3RWeFhHQV9zMUtKZlQxaTk4bnItT3c3TG1QWGE2Y2dEQQ?oc=5,brent,Reuters
2012-08-13,张成泽率团访华 商讨中朝经济合作,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9pTHZNVFFwSUxaUS1SQ3NwM013cFdubWVkTnFydzEycENtMXJfTVhBX2NFUExVYjI2YlFEdG5oVkRkMFEtVm15UUdESXN6THZwX2psUC11WWVJNzcxZUpzQ2lTa3RPanB1?oc=5,brent,Reuters
2012-08-06,Brent steadies near $109 after U.S. data,https://news.google.com/rss/articles/CBMimAFBVV95cUxPMEpJQVBrRHhyeDFKSzRDcFhHUjRIbWc2NW1TLUg4NGhTcy1EbEU3Y0kyeDRrWTFVME5Pd2xjb01oaWVPU0NGVy1FaE0tMld1SHZXaDRmbHNSNC1hc2gyaVF3bnM4SVZtVXFlWFpGSDc2Q09JZGtCdUxRZ3A4dFZNcl9jcHdmVE50OTNhNGZVZFYtZEFIYXBwZQ?oc=5,brent,Reuters
2012-08-06,Europe Factors to Watch-Shares seen extending Friday's rally,https://news.google.com/rss/articles/CBMitgFBVV95cUxPa1Y3a0F6VGRLU3pydGVkWUdnWFFOdzR4dWVpSFlfNU5PN1BVSnZBek1tWDVXdV9kbXdUcnlVd3hiU0lYM1FVMzV5NjRPTkNDQnlDMF9wVzdjMXVNYmd6SE5yS2ZfSDAtNmJPTFVQOS15cy1sd0dvSjQwLWVXRmNyY2IxeEM5V2NxVkZwWlFzaGM1blRwSURjd1BXb1VSQ3g3NGVtSFQ1dlJvcm5sUFJkRlRtSnNXZw?oc=5,brent,Reuters
2012-08-03,Moody's updates on Eurohome UK Mortgages 2007-2 plc,https://news.google.com/rss/articles/CBMipgFBVV95cUxOdnE2YkFGcm91Z0Z4bE1aOUZOS0NBNlZOazY5cGVPem54cVFxUzVXVTFiZUYySDQ1UHpidEE5YWlkeDB5TVEzYlZjQXRKMUJBZzgxR3F1Rm5vTy1IY01DQWhRUEF4cHF2QU54SElrMmVqZm45bFBDci1UWWRWbFRNbGwtaVo1b1NpVGpGSXZHbWpmRFhTVGZsRFRkSGNjdHFWSERzLXh3?oc=5,brent,Reuters
2012-08-01,"ING considers sale of UK, Canadian online banks",https://news.google.com/rss/articles/CBMiYkFVX3lxTE0wUzVvU0JUUFF3UUlFMExsb1ZqbE55M2QyTUpzOHdHbFo1M0M3NzE1cHRlX3EtNjJfSmdycU5lMy1lcVF4Mzl0eFE5XzVnYkJIU0FZU0VKdU5pSktIeG5oS3l3?oc=5,brent,Reuters
2012-07-30,Olympic tattoos,https://news.google.com/rss/articles/CBMidEFVX3lxTE9PZktGbEZ3ZDlKekJvazlURU1fMnhvN3B4VFQtejRKcUw5OFNBV0lzY0pqZTl0WjR4alBiLUFzVGdxN2JmcTh2anhuTTAxdU53SG1rUkt2MkQxdHhKUnFFZWRDQV9ZMVpwYXhlUUJFeFBERGEy?oc=5,brent,Reuters
2012-07-26,"ECB's Draghi warms risk appetite, Asian shares rally",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQTk9fV0twR05UOXoyLXdxX3hPNFJ3ZUU2Q0VScFZKWlBkZHAyZjIwbUN2dWNLMGowaDl2V0l1a1pnMkZQQWRpSEZ0MjJWczBNNllqMVFYQXl2a2FVQXdSMzFJcHdoaWU4MlJPaXVpbUhHSlF2LWFxaGZuTTNEX2hTb3pXNVUzZUpaQm4wSjN4LWpLQzlxVFE5a3dHU21yZ29kcUdOX1F5aFNDdw?oc=5,brent,Reuters
2012-07-21,"U.S. Air Force staff sergeant gets 20 years for rape, sex assault",https://news.google.com/rss/articles/CBMitgFBVV95cUxOV1hEdy1Ya0xrUE90Wl9Yd0RIN25qcl8yLWFTZTZfUjZ5b19udm91bDYyN3N3S2Q0bWdJTVc0TEUwdWlkbkxmcFd0elJpSlJlQXo5WnlwUmI0OXlHRFkwbUZnVHpTbWU3aV9VWWtUYXY3R1AyRHc4cjhpbU9rOE5CRWxlNHJTZ0w5QUpOT191aFIxNHF3Y3haNF9FUFQ2Y2E2bGhxVXRkcjR0LVZONFlDVkZDckdpdw?oc=5,brent,Reuters
2012-07-20,"Saudi Prince Bandar: a flamboyant, hawkish spy chief",https://news.google.com/rss/articles/CBMipgFBVV95cUxNOFJ6UUxtNmtUR18xMFJQN2hlNzA3UHUyUHB2OUNiamVLXzVjR3RhWWZ0WUFGenlxX3BhdkRmSzIySEUtVGlzMldqUDRVNG5sNzIySzNoaFk4Z09KMGkySW1Da25NUjJHSzlhYjAyWnIzeEVqX0NOMmhEMTctQkpHMTdDYjlRU1lCczFyUXozMVRJSFFGak5kRzhrWFhCaENnYlFzYjl3?oc=5,brent,Reuters
2012-07-18,"CORRECTED-U.S. Senate panel approves Russia trade, human rights bill",https://news.google.com/rss/articles/CBMivAFBVV95cUxQaC05aVVsZlhaTkc2cVNONVMwbEN0VXQ1Ti1ONlE2WGhkb2Vyd2cwdjhDSl9IWFRlVUJxa2tFVnhJSENOT1hObFlzTkNBWFA4a2FvTmdnNE12Ymp5TFZmZWRxcUFGOEdPLV9XVGprRTg5ZkRyVWVYUlRpUkpkNDJENmVRRkhuYmJDWEN4T21sdXBSUDAwd3l3LTVzUVFWbzNFb25mTkZZbkZRNzBRNmVpOXNJYi1vYU5RSlBkSw?oc=5,brent,Reuters
2012-07-16,"In new abortion battle, Planned Parenthood sues Arizona",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNWmFFZDFOQ19WajhTQU1zMHk1Z1FTckduenN0ZEFiUW4tMnZiVWxrUWhudzJPXzk4dFJrX0ZtY3RWeGRsVUFNRkNIbDQ3ZWVIUzI1NEhCR19ibkFwVDZDSlVsQnZHRjlwTTEwOFBiMGxxd3JQa2lkVDBzZU1mOHlQQkNobUtIZ0pRZDdYSTdTRUw1NmNWTEJSUm9PbmlJdTFQM05HYWtjcllCVDEzWmp0Y2VoUGlJdWdCMWZadXFQbURKRnp4aS1HVFdWSENRX0FnamIw?oc=5,brent,Reuters
2012-07-16,Sun Hung Kai plan B keeps it all in the family at world's No.2 developer,https://news.google.com/rss/articles/CBMixAFBVV95cUxOczc5QUsyYmFSWjdCc1BVc0p0OTBMRzM0RjNDSy0zaGd2OV9HRVhKa0NIdFNjZ2Uwd2h3YmZfN0hNRGhfZDNXY25xU1V1S2ZBZnZxWUFzcnpGTFhmQ1NqVlA0M3FaY1oybDFmRWVFelktTklmUUxBbHRMUkRkQWpnMS1oekVOaExUWnhVSTdSYXhscVFCQmtJbm5PZ3hfZUZOTWlpTm1HRUJvWHlfWmNBSnYtcVhHTW9vbFIzOXBHZnNuck5R?oc=5,brent,Reuters
2012-07-12,India's TCS gains on earnings; Infosys extends falls,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNbVBoVUZMLXlKRlYxc0FfUE03ZzFoMkdoeG1zam5FX2tMM3FLNnlBc1FpazdRY0RfRXZpOVlBeU55d2lqOFdGa0NUNjhHTVhwcWtYd2RFWVZpaWo0aTN0SzIwcmN4TDltUlZNekF3aUlSYU1xSTR6UkpocFdjc3E1UG9EMlc1OHdIbnhITU44ZWFwSWZCeHRQNmtRdk5jdzZqY0NHU3Awb1I?oc=5,brent,Reuters
2012-07-03,"Cancer group asks U.S. to study sugary drinks, obesity",https://news.google.com/rss/articles/CBMiqwFBVV95cUxPTktmb19MWDBfaUF1ZlYwZjdXUEgtWUlWazRoSURyUnpkQ09lOTRZVURRZXdEUFo1dno2aU1sUWdmbXFzaVYtd3F0UXBpdktRMGZ2UzhTdC1hRFR3UzBKZkhUeGdGVmF6a3p5V3Q5d05qQ2FXbi1vQmNLQ3p0WDVZMVNnZUt3eVlJUThHQS1KTzlrMlNqRnZOUlhibHJiRjRONG5oTmNXOWxDQjA?oc=5,brent,Reuters
2012-07-02,S&P affirms 'B' rating on GATE with positive outlook,https://news.google.com/rss/articles/CBMipAFBVV95cUxQRmQzakFNczFVYUNLQ1Vha3dOaXROaC1QOUgwaC12ODRjSmRZSldzNV95M2Fwd2Z2bUVQS0dpV21Gb1hfZXV5eXlpZTY0YUtGcjM3MVhKUWlxQ29sV3ZlSExTaVRLUmhYUHlKVXV2cno4bmEwbUsxb0VkaWxoSENaeEdmWThSR2lzaTVPRlA4NHl2akdESnZuY2phSHUwdmdzMnRtVA?oc=5,brent,Reuters
2012-07-02,Louis Dreyfus sued by trader over cotton squeeze,https://news.google.com/rss/articles/CBMipwFBVV95cUxQT1pacG5xUHVTaHpUeWVvMHFKYlhLdXNOMmVLV0d4VXZydDFKQ3RzT25qUnhwbEF4T1UzZUg5Yk9Td0Y2QUtOZ2tCcjk1OFh4LXFSckZGZ0luaGhOTm9OS2FDNDVpQU1NNm1vQ25mN3E4bmYzREJ4b24wVVF5bE5HWGF0elJfdEJOQjZuLUtybDBjWFZicjJEbU5JR29vbFBWcUYzN3JJOA?oc=5,brent,Reuters
2012-06-22,"Hong Kong shares end down 1.4 pct, suffer weekly loss",https://news.google.com/rss/articles/CBMiqgFBVV95cUxONWVJREdoVU9mNnY3Q3g1T2l2RUpNU01yVU5oNW5MNzgyTjVGaVFuWXdlRV8xRkxNaXMyMHpJbng3RXh5cUtORks5NndFWHZBUmFJVjFVeE5hbXcxaTV1bXFRTnZvLThvZWdIVk9EaVpCRjZqcFNRdmR3dERKd0E5RzZsLTRmZWJOSXVkWTNValpadFRWS1paT1RaN2JUOXB3Mkh3OUJJbmJWQQ?oc=5,brent,Reuters
2012-06-21,Gold drops 2.5 pct after data stirs deflation fears,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQVlYzRzR1dlkzellvd2RQT1ZDT1FFMkgyblJ0NmJ3eW5DbUt0TnV1aGlSSFhLTlZzMUxLQTU0QXRNc0pmSGNfQ3AwX21ZX3ZsdFJpTTlZNS11UzZVWUJrZ1l2SHV5SEc2X0pmTk9VMWtERFV0VmZCQnB3NDYxVlg0R1A1cXc2Nm9idlJudGNDRlFFa21zVjdVWlRsMm5vOHpfZW0tS3puU0tBZw?oc=5,brent,Reuters
2012-06-20,Middle East Crude-Aug Murban discount slimmer,https://news.google.com/rss/articles/CBMirAFBVV95cUxOM2NYS3FqNGdLNHpOb1lZejdudU1TZ0hrOGxLZHg3UmJRbkRMMmQ2UVVwTVBKVW9obnR0bzJmZ1d2ZjV1QjhYRkhSeXAtYTZUX1BOd3NCdEM5ZkdfU3JiYzNrSjVDOWUyaXdFV0xQZ2FJNjVlWWR6WTNuaVpBWGVvdWlMZEtzTFpXSFJGZzJhZlpYN2RhU3hFNUVIZEs2WktsOE1ZYndubGpkQTZj?oc=5,brent,Reuters
2012-06-20,Putin's next challenge for Russia: win back investors,https://news.google.com/rss/articles/CBMitAFBVV95cUxQY2F3N19MYXJnRDZmdjNxcXV1dUF5X1JuY3ZoNWtJSklackdyUFZrb0RZWlA2Sk50Q0Nqck9iUkNTNC1kWDlpRlNvM0JMYWtzcmQyamVmdERFMDlCdTl0dmZWZDl1TE1sNHI1RklwcXhrUzVSLWxDSDdWWF9wYVRPVXBKbDQ3S0VxVG1ieEpGb05jSU5YUWNKLWZBczBGaGYtZ3JDOUNLTktCTGliek11ZWxCaEc?oc=5,brent,Reuters
2012-06-13,Indonesia's May cement sales rise 15.6 pct y/y,https://news.google.com/rss/articles/CBMinwFBVV95cUxOcDVUZlRNdmtiYVRxMlVERjIxYXdEbWMxa2YzemdpQ3NkYW0yYlkzdGh0dGdTQTN0VWFtajNjd0tQVHBVWlBXWExKODNvS1VFc2t5bF85RmhzLWJrbXRDQUVtWVBxZlNaRGdqaFF4YWxwankwNm9qUUZwaDU5UlJpdFgtVlFrSXBqa3g0TmIyOG9hVFUxZXZzSHpWckRnWGs?oc=5,brent,Reuters
2012-06-13,"Brazil's Batista says close to EBX, AUX stake sales",https://news.google.com/rss/articles/CBMirgFBVV95cUxNajg5MHpsRUE3dGZtMmhQTTVQeFlubUpOSnRuc0tjVUc4LXg3S1BoQU5PaWRiT040UU1xcjJod2p6R2h5TUhPaHVMVFhKSzNJY1Y0bEpwUXFhQk9ySmc0dDhxOENlMDVzcmJJbGRtSm1ZNkpld0lOUFRKd1VLRE53Z2F2VkJTRXBoZm9JZGFrZDJyMEhUQlVnaGhva3BUOUdlM3YzdTc5dW9id3p5Qmc?oc=5,brent,Reuters
2012-06-11,"BMW posts May sales record, volumes up 6.4 percent",https://news.google.com/rss/articles/CBMipwFBVV95cUxPVGk4bmw2cVRqMjJTNUFMVWNRcFFQUUNpMWsxQ3JRUVQ0czhaUi1Hci03d05uZGZsRERhbVpyRWUzWEtvVWo1ZThWZXVNNDA3X01GZmhEZm1xSDhuV2V0REhaZS1JX2paMnlMVWt5dzZLdkhsSFpVaVR5NG9KeEdoaGYxX09JUlJMMEZyeldFVWRWMDZqekdzdXFaUDRjc0RnWHJuU19zYw?oc=5,brent,Reuters
2012-06-11,Nikkei share average falls 2.00 pct,https://news.google.com/rss/articles/CBMilAFBVV95cUxONXIwbC1MMFFVb2VpY2VZZEJVUWVGTUhEdW9MTzZKQVZuNHh0cEFFeF91YWI4OXByVFdXUUU1SHN4M0lzQV92QkZSMjh0REJMOV9qVkhkUVBjNTR3M0JXUzlzcEpVYUxRUlN3enZuSGRac1l3WEI1aGthRV9uRkwtQUxVa3RjSkM0MzRObS0zc0xkR19N?oc=5,brent,Reuters
2012-06-07,More U.S. waivers to Iran sanctions likely next week,https://news.google.com/rss/articles/CBMipgFBVV95cUxQTTYySVB3M19hc0lKVlZsSGR1ZEF2REU5bWJmcXphQXBTOFNhNXFVMWhpMFZJUkNsOFo0M3JwY1Y1Z2dvNzU1dC1pUlZtdHFvTlNYRkl2RGdPLWdmOVlFSlVpbEM1dFBka3hoRnJhcURKTC1FNEFjVFFPZWxJTVhrWWxWdURYR28tSnp6NnZJVTF4b2YzN0dwZ0xsZUFrVHpUV1lSaXRR?oc=5,brent,Reuters
2012-06-06,S&P revises otlk on two Vietnam banks after sovereign action,https://news.google.com/rss/articles/CBMisgFBVV95cUxNM25hN0pLLWhFbHZmWm4yLTBfc0lZYkpROGdTQ3o4TWJtWG1sYkhTREx4eHVRN040alVkcVJXM3pFQ3AxVGtJam82YVM2QjE2bEZaLUU5T29FU21pOWt6eUIwQjhCcW5tamlINk40MjZoNFZQRnNMZHBqUTQ2X2VaSXNacGtvV2UtMmpEQmRxdF96NUdJVHFySmtGZ0xOZEhWTllSamZoMWRjNUxqN09fUW53?oc=5,brent,Reuters
2012-06-01,Citi cuts 2013 Brent crude oil price f'cast to $99/barrel,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQRWZwYVFiQk1wcDhTNWgzbTB0cktNMEtFZklEOUo1WnZyT1Jldm45Q1ZJNGhqYjBHY0UzNml5cEUyVDNNaTQwVlM0bTVKdFdNWFN6eWk1QUlNUmtrN0J0VGlXZ0E3emtzNEpiMC0wUDJhdkMwMVlQMEJsemhDSG84ZEhtS0p5amhiZkVHYlVyanhpYXNSZ243eG5UcHVmRUVQekZaajE5RzZMMHc?oc=5,brent,Reuters
2012-06-01,India morning call-global markets,https://news.google.com/rss/articles/CBMifEFVX3lxTE11VDhBOWRvaDAxMUR1eGtKbUJjWGYzZ0pjY29OcjkydTVXRUZVc0hqbzRFZ2htWXlsOVhnNnZqb3V0TXVNWXZtYVllX3IyZllieldBVm1rN2xXcFZYT0Rsakt1YWlvbjF5eEZFbVFQNlNQMU5nX0M4Q1NFS3I?oc=5,brent,Reuters
2012-05-31,Motiva completes $10 billion Gulf Coast JV refinery expansion,https://news.google.com/rss/articles/CBMitwFBVV95cUxNTGZ6RG9lSlJlREgzYnR5NWxqYmlaWXF2QXF4OGV5UFhjeFlWVWVMaTdaTi1CMUMwTVJUR3JNVnVjeXgyNUcwX2N6bElXU21ycVI2cTl6VnBaWXVjRWZmWHowbWFrLTc3WkY3eHJ3M0NoQXVGdVJqMEozcEVIUTNTSUd6Q19KRWVoTExIZXVVS1IyaXNCSnVPUDluWjlkLURoTm0taWJlZFVPTERLNnNESkdEMUlUbkk?oc=5,brent,Reuters
2012-05-31,Stocks pare losses; US bond yields at record lows,https://news.google.com/rss/articles/CBMizgFBVV95cUxQdmhqMDNWWnFXdklCa2VLd2JHZkh4YWpoUE5wd2IxSkljU0RaWFd3LVNxNFlxYjh5T3NReDdHNl8zSUU0YTg4TWxSbVZzZ3BmbHdDTWVrSXAtTFQxeHNUcF9WajNmd003eWNfeDJtdzBMZkljUDZLZllnS21Cekw5V21iMXRJSDE4QmpCUUVTX2hLRGNSRW1iWWZiUTJLaENweXU1bVdIb2VjV1VTNkhGdHdhTWJtRkdiWEwyeHluQ1VOODgyNzRsY05GaHdhQQ?oc=5,brent,Reuters
2012-05-31,"European shares steady, still set for worst month since Aug",https://news.google.com/rss/articles/CBMikAFBVV95cUxOMm5zNVViRVdURTZsVE1HTkJocFM1aXdVVkZIU01mcWtlREJET1dONWY3dFAyaU9tYS1SMEp0NjcyZFBkYTdyVVR5dFdtcFY5NlNQU212dVl2Vnl4X0RRUlZaeUYtNlAtczZxMDRGRWxweWdEV1pWWV9NOWt0azhia2lkcnlBUzZENDJleGhZbVI?oc=5,brent,Reuters
2012-05-25,Moody's downgrades three big Nordic banks,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTUNtOGljbmdpaGhVTDRfekt6VGY4dC1QZnh3YjE3SjRXaDJmUk1ZUTJUYU9IeDBYa21IZzhISkg3bmZ5Z1ZIMDJQS0xTZU1XT21pa1JXdEZJZjBmcHNSLUVxLU50WXVBdC0zUERoeTk2amZYVlRoU2JTWWx0MmhrZHFWTkRHajRPQjN3Vk5NNW55Vk5neENOejRRQQ?oc=5,brent,Reuters
2012-05-25,"Stocks, euro fall as Europe dents sentiment",https://news.google.com/rss/articles/CBMixgFBVV95cUxPT0Z0Z2lnN0FhZ1lXY3c1dzdEbjdfeU5LT0JIeXVpVVRQTlhZaTByRnZoazI4QkhFakV5VGtvbUJfeVNZSlR1UHExQllLdTNTMHZvUzJUUGlleXdJenljTXltUGFwMDhOSEZxcTJLMS1hTS1qeGVsUlUxOHZ5ejlMazllUHp1bUhBZ0dnVTZ5dGUzWmFrSFAwaGk1bTZKRE5HTGQtbWo3a1VCbDZzS3VwbjVaX1lqUndjSGRmMjk1SVliU1Vjc1E?oc=5,brent,Reuters
